epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7337336836496988,35.66888888888889,1.530410524749756,43.42
2,1.3089293341530694,52.54222222222222,1.2286629245758056,56.64
3,1.0919904308742947,60.526666666666664,1.1118771856307983,59.66
4,0.9336940889676412,66.76,0.9420184084892272,66.62
5,0.8058158344904581,71.52666666666667,0.9137757227897644,67.8
