step,epoch,loss,gradient_norm,gradient_change,parameter_distance,gradient_change_per_distance,gradient_cosine_similarity
0,1,2.3028149604797363,0.017632748931646347,0.0,0.0,nan,1.0
1,1,10.974954605102539,41.63446807861328,41.63906478881836,0.11962215602397919,348.08823191977484,-0.26066499948501587
2,1,2.3038170337677,0.022618772462010384,41.640018463134766,0.09012097865343094,462.04578651176814,-0.24504825472831726
3,1,2.3063619136810303,0.017474476248025894,0.030950048938393593,0.07428228110074997,0.4166545302562217,-0.17829102277755737
4,1,2.3014779090881348,0.01198174525052309,0.02317119389772415,0.06247296929359436,0.3708995131771334,-0.2101130485534668
5,1,2.3005869388580322,0.011682052165269852,0.01546434871852398,0.053446248173713684,0.289343952979842,0.1460530161857605
6,1,2.298602819442749,0.023028792813420296,0.03225138038396835,0.047112517058849335,0.6845607578912077,-0.6939096450805664
7,1,2.29909086227417,0.020127542316913605,0.028092410415410995,0.040223054587841034,0.6984156400668537,0.15777306258678436
8,1,2.3025059700012207,0.0537148080766201,0.06254274398088455,0.03664606064558029,1.7066703181485767,-0.2872857451438904
9,1,2.288503646850586,0.02854788489639759,0.056612104177474976,0.03480207547545433,1.626687586991848,0.16150957345962524
10,1,2.312490224838257,0.04480963572859764,0.06594779342412949,0.031111301854252815,2.1197375067451456,-0.5965453386306763
11,1,2.2993409633636475,0.04577092453837395,0.06998894363641739,0.027848822996020317,2.513174206551531,-0.1939491629600525
12,1,2.3176093101501465,0.05784185975790024,0.07587368786334991,0.0253506600856781,2.992966952612602,-0.05970945954322815
13,1,2.3124136924743652,0.046422265470027924,0.0630912110209465,0.023766886442899704,2.654584611767472,0.2830766439437866
14,1,2.3034892082214355,0.033215392380952835,0.052518390119075775,0.024461718276143074,2.1469624302842085,0.16216903924942017
15,1,2.300504446029663,0.030522065237164497,0.04657897353172302,0.02401147596538067,1.939862988800846,-0.06645388901233673
16,1,2.295954465866089,0.044828981161117554,0.03308515623211861,0.02370275743305683,1.395835751412479,0.6747944355010986
17,1,2.3095455169677734,0.039397019892930984,0.05121207982301712,0.02241555042564869,2.284667512086538,0.2658598721027374
18,1,2.3084232807159424,0.032355718314647675,0.061379868537187576,0.020815562456846237,2.9487489787718775,-0.45832499861717224
19,1,2.3052966594696045,0.03434637933969498,0.04695521295070648,0.019388526678085327,2.421804076726445,0.00979687925428152
20,1,2.3096632957458496,0.020015865564346313,0.029856692999601364,0.017616987228393555,1.6947672500710507,0.5010283589363098
21,1,2.2986555099487305,0.01754947379231453,0.029281657189130783,0.017571520060300827,1.6664270984322274,-0.21179932355880737
22,1,2.303394317626953,0.021508468315005302,0.03308975696563721,0.017240066081285477,1.9193520958459067,-0.4296237826347351
23,1,2.3083624839782715,0.024465354159474373,0.035311076790094376,0.014863451011478901,2.3756984002452706,-0.1764538288116455
24,1,2.311208486557007,0.026522988453507423,0.02374381758272648,0.014631352387368679,1.6228040275500875,0.5688549280166626
25,1,2.310330867767334,0.023833798244595528,0.028075532987713814,0.014850212261080742,1.8905812586459678,0.3822574019432068
26,1,2.3033831119537354,0.013404984958469868,0.02443147450685501,0.014572374522686005,1.6765609797374161,0.23607276380062103
27,1,2.30574631690979,0.012705130502581596,0.018405746668577194,0.015208215452730656,1.2102502575522376,0.006876974366605282
28,1,2.3003463745117188,0.011271944269537926,0.015218437649309635,0.01601603627204895,0.9501999989765709,0.19857415556907654
29,1,2.3048763275146484,0.016493527218699455,0.021532665938138962,0.016865640878677368,1.2767179197656193,-0.17363528907299042
30,1,2.3030242919921875,0.015338405966758728,0.028293469920754433,0.01690848171710968,1.6733300123644035,-0.5795164108276367
31,1,2.3005495071411133,0.016808703541755676,0.013451606966555119,0.014704429544508457,0.9147996476734305,0.6532759070396423
32,1,2.302076816558838,0.014270483516156673,0.02422771416604519,0.015353345312178135,1.5780088100296934,-0.21012136340141296
33,1,2.303745746612549,0.009410104714334011,0.014793752692639828,0.015586746856570244,0.9491238183806041,0.27307844161987305
