epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7003832967122396,34.626666666666665,1.4179745876312255,44.94
2,1.155621206686232,57.81111111111111,1.0114968957901,63.52
3,0.8478892314804924,70.08888888888889,0.8817383504867554,70.02
4,0.6517012902895609,77.30444444444444,0.7636399955630302,73.92
5,0.4980425633218553,82.87333333333333,0.7981089799880982,73.22
