epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,1.3596290454864501,49.92,1.1410109323501587,59.96,0.001
2,0.9597057451248169,65.80666666666667,1.1755778829574586,60.26,0.0009972609476841367
3,0.7816665462493897,72.69333333333333,1.1275005825042725,62.52,0.0009890738003669028
4,0.6858785294532775,76.19555555555556,0.724436917257309,74.3,0.0009755282581475768
5,0.614918077606625,78.74444444444444,0.8305824880599976,71.06,0.0009567727288213003
6,0.5613045166333517,80.91333333333333,0.6017554439544678,79.32,0.0009330127018922195
7,0.5185321683989631,82.18444444444444,0.8020054746627807,73.98,0.0009045084971874739
8,0.48271523389816284,83.63333333333334,0.7398741958379745,76.24,0.0008715724127386972
9,0.45434942675696477,84.44888888888889,0.5530696192264557,81.5,0.0008345653031794292
10,0.42651124552090963,85.46,0.6159742259502411,79.54,0.0007938926261462366
11,0.39733872333102754,86.34444444444445,0.5155349178314209,82.8,0.00075
12,0.3704914402219984,87.39111111111112,0.49868697352409364,83.46,0.0007033683215379003
13,0.34406385713683235,88.32666666666667,0.4533471306681633,85.1,0.0006545084971874739
14,0.3228253655380673,89.1511111111111,0.4635734027147293,84.46,0.0006039558454088797
15,0.30064502466254767,89.69111111111111,0.3845002770662308,86.5,0.0005522642316338269
16,0.27974530324406094,90.43555555555555,0.382404032856226,87.08,0.0005000000000000002
17,0.2584271603239907,91.18666666666667,0.33632836742401123,88.52,0.0004477357683661734
18,0.2330149057812161,92.11333333333333,0.3604811508834362,87.76,0.00039604415459112036
19,0.21326839862134722,92.76666666666667,0.34596650044620036,88.94,0.0003454915028125264
20,0.19494066460397508,93.42444444444445,0.344218336892128,88.64,0.0002966316784621
21,0.17208202990425958,94.32888888888888,0.3323584649205208,89.86,0.00025000000000000017
22,0.15795386166175207,94.73555555555555,0.3263772517710924,89.34,0.00020610737385376354
23,0.13608760956658258,95.51777777777778,0.2973280666589737,90.6,0.00016543469682057108
24,0.12153358860678143,96.05333333333333,0.29887785848379134,90.18,0.00012842758726130298
25,0.10753742180400425,96.56888888888889,0.29541214090436696,90.78,9.549150281252637e-05
26,0.09805328942404853,96.99333333333334,0.292733134970814,91.0,6.698729810778068e-05
27,0.0921975905921724,97.16888888888889,0.2870368279546499,90.72,4.322727117869953e-05
28,0.0837032203104761,97.51333333333334,0.28595717370286583,91.14,2.447174185242324e-05
29,0.0800344531946712,97.65777777777778,0.28351468352675435,91.18,1.092619963309716e-05
30,0.07995162671473291,97.61777777777777,0.28559662232249977,91.0,2.7390523158633003e-06
