epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.8720161666022406,26.024444444444445,1.5523869007110596,36.48
2,1.3465051817788019,49.42666666666667,1.1845965772628784,59.3
3,1.010913939052158,63.946666666666665,1.008639866924286,64.82
4,0.826592350408766,71.13777777777777,0.875426196718216,69.88
5,0.6991855462710063,75.72,0.7881591987371445,72.76
