epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.8633642595714992,27.657777777777778,1.947659755897522,31.02
2,1.2617005973815918,53.44,1.179716265964508,59.08
3,0.9412984920501709,66.44222222222223,0.8512967085838318,70.34
4,0.7540354531394111,73.9,0.7828965769052505,73.18
5,0.6249853926764595,78.8488888888889,0.8168596843719482,73.08
