epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.2598065254211426,54.56444444444445,1.1447431497573852,60.22
2,0.83180098634296,70.47777777777777,0.9052397584915162,67.72
3,0.5947886104795668,79.0911111111111,0.8623515336990356,70.6
4,0.4031678657213847,85.9088888888889,0.9716978532791137,69.7
5,0.25892397282388474,91.02888888888889,1.1645680729866028,67.96
