step,epoch,loss,gradient_norm,gradient_change,parameter_distance,gradient_change_per_distance,gradient_cosine_similarity
0,1,2.4330801963806152,2.328108310699463,0.0,0.0,nan,1.0
1,1,2.248464345932007,1.4140549898147583,2.1047654151916504,0.006722936872392893,313.07231573669407,0.4540608525276184
2,1,2.149543046951294,1.4774141311645508,1.8276735544204712,0.004900481551885605,372.9579501665953,0.20149727165699005
3,1,2.022510528564453,1.8756146430969238,2.496713399887085,0.004123767372220755,605.4447728322126,-0.09615375846624374
4,1,1.902160406112671,1.4914190769195557,2.469909191131592,0.00352119212038815,701.441189996565,-0.06402380764484406
5,1,2.041581392288208,2.08402156829834,1.643153429031372,0.0030240570195019245,543.360597513471,0.6221585273742676
6,1,2.1575002670288086,2.0039165019989014,2.620081663131714,0.002847758587449789,920.050482747569,0.17887043952941895
7,1,1.9350093603134155,1.4155759811401367,1.417758822441101,0.002545073861256242,557.0599910767615,0.7067196369171143
8,1,1.7626367807388306,0.8836414813995361,2.0305888652801514,0.0025060197804123163,810.284452322263,-0.5350768566131592
9,1,2.009021520614624,1.3140437602996826,1.551353931427002,0.0023346131201833487,664.5015047740186,0.04342042654752731
10,1,1.8969060182571411,1.3902947902679443,1.8017274141311646,0.0022131544537842274,814.0992649882288,0.11314444243907928
11,1,1.860356330871582,1.4297852516174316,1.5295809507369995,0.0020746386144310236,737.2758513686935,0.41190487146377563
12,1,1.8112578392028809,1.5852733850479126,2.100330114364624,0.0020940490067005157,1002.999503662049,0.03220498561859131
13,1,1.8562159538269043,2.0605478286743164,1.867422342300415,0.001970575423911214,947.6533197566933,0.5007886290550232
14,1,1.8373329639434814,1.2787110805511475,2.036391258239746,0.002044516848400235,996.0256673028413,0.3290649354457855
15,1,1.7984132766723633,1.3684865236282349,1.7489529848098755,0.002028238493949175,862.301445331755,0.12829913198947906
16,1,1.85137939453125,2.0227134227752686,1.5899102687835693,0.0020112062338739634,790.525726305602,0.6207082271575928
17,1,1.6831350326538086,1.7213648557662964,2.0655603408813477,0.0019117133924737573,1080.4759484414724,0.4003540873527527
18,1,1.7519824504852295,1.6622264385223389,2.5865840911865234,0.0018762225518003106,1378.6126217833767,-0.16851145029067993
19,1,1.7296648025512695,1.823091745376587,2.0928335189819336,0.0017847779672592878,1172.6016106057702,0.2815987169742584
20,1,1.7807347774505615,1.0340896844863892,1.2654728889465332,0.0016755997203290462,755.235796230633,0.7403788566589355
21,1,1.6190534830093384,1.2644855976104736,1.6099690198898315,0.0016813866095617414,957.5245875839793,0.029162412509322166
22,1,1.7384828329086304,1.629980206489563,1.7298696041107178,0.0016276704845950007,1062.7885806635772,0.3064671456813812
23,1,1.7595915794372559,1.4126672744750977,2.093912124633789,0.0016904663061723113,1238.6594852487726,0.05819368362426758
24,1,1.6087827682495117,1.3472541570663452,1.4461857080459595,0.001636871718801558,883.505830930227,0.4516735076904297
25,1,1.596447467803955,1.4100542068481445,1.8114664554595947,0.0017071173060685396,1061.1259396294033,0.13737308979034424
26,1,1.6020246744155884,1.219318151473999,1.765924096107483,0.0016533932648599148,1068.0605356506653,0.10367610305547714
27,1,1.6866371631622314,1.4363727569580078,1.411832332611084,0.001459364895708859,967.429281574786,0.4443979859352112
28,1,1.7130482196807861,1.3463088274002075,1.211769700050354,0.0013941962970420718,869.15286077093,0.6224342584609985
29,1,1.5035006999969482,1.5153727531433105,1.928072452545166,0.0014095171354711056,1367.8957169263094,0.0959329754114151
30,1,1.5489578247070312,1.5562801361083984,2.506211996078491,0.0014984492445364594,1672.5371281119235,-0.3313208222389221
31,1,1.622652530670166,1.9334129095077515,1.4206693172454834,0.00142621377017349,996.1124671182131,0.6882495880126953
32,1,1.63236403465271,1.5385189056396484,2.207875967025757,0.0015297740465030074,1443.269332534997,0.206819549202919
33,1,1.6047781705856323,1.1676156520843506,1.5356732606887817,0.0015280379448086023,1004.9968103908151,0.38189560174942017
34,1,1.611016035079956,0.9931160807609558,0.9005162119865417,0.001425661495886743,631.6479855734844,0.6634639501571655
35,1,1.564432144165039,1.9856592416763306,1.9457001686096191,0.001429451978765428,1361.1511247058877,0.289903461933136
36,1,1.5566661357879639,1.7542694807052612,2.718702793121338,0.00149520393460989,1818.2822624999767,-0.053258758038282394
37,1,1.5614616870880127,1.4489632844924927,2.275437355041504,0.0014790757559239864,1538.418398062394,-0.0001298778224736452
38,1,1.5412328243255615,1.3095968961715698,1.5914195775985718,0.001409652759321034,1128.944392209814,0.3377821743488312
39,1,1.5861097574234009,1.3129429817199707,1.4874883890151978,0.0014289867831394076,1040.9392211083052,0.356584370136261
40,1,1.4726735353469849,1.1844325065612793,1.6674519777297974,0.0015273707685992122,1091.713951851427,0.11134492605924606
41,1,1.6079158782958984,1.7854825258255005,1.8506264686584473,0.0015068196225911379,1228.167221154246,0.27568063139915466
42,1,1.481961727142334,1.4238897562026978,2.3086493015289307,0.0014537718379870057,1588.041012491787,-0.022509438917040825
43,1,1.6236088275909424,0.9478710293769836,1.780848503112793,0.0014225677587091923,1251.8549589010065,-0.09094853699207306
44,1,1.5551773309707642,1.4183685779571533,1.512098789215088,0.0013324799947440624,1134.800368620563,0.2319890558719635
45,1,1.557727336883545,1.0983856916427612,1.4228787422180176,0.0012536381836980581,1134.9995243609471,0.3830875754356384
46,1,1.396028995513916,0.9486811757087708,1.4452598094940186,0.0014006037963554263,1031.8834014692761,0.008479243144392967
47,1,1.4941117763519287,1.579594612121582,1.8027255535125732,0.0014088934985920787,1279.5328783290254,0.048479530960321426
48,1,1.5329535007476807,0.9893733859062195,1.6806671619415283,0.0013603337574750185,1235.481478502082,0.20774701237678528
49,1,1.4655745029449463,1.4514377117156982,1.2875983715057373,0.0012815705267712474,1004.7034826477137,0.497078001499176
50,1,1.2832810878753662,1.6079988479614258,1.5448397397994995,0.0013230302138254046,1167.6526534739942,0.4939783215522766
51,1,1.417288899421692,1.5123393535614014,1.4187076091766357,0.0014875073684379458,953.7482901119624,0.5880526900291443
52,1,1.5444368124008179,1.621405839920044,2.1269798278808594,0.0016279072733595967,1306.5730847748475,0.07994766533374786
53,1,1.5277763605117798,1.4636919498443604,2.5911335945129395,0.0015711782034486532,1649.1659500020671,-0.4092763364315033
54,1,1.5683512687683105,2.1228322982788086,2.957073211669922,0.0015580388717353344,1897.9457222247295,-0.3371990919113159
55,1,1.4067919254302979,1.818123459815979,2.5039186477661133,0.0016094467137008905,1555.7636214052732,0.19981245696544647
56,1,1.454569697380066,1.6554081439971924,2.1588616371154785,0.0016025584191083908,1347.1344391405064,0.23013091087341309
57,1,1.4170286655426025,1.8227869272232056,1.946726679801941,0.0015895309625193477,1224.7176844648884,0.37667223811149597
58,1,1.335992693901062,1.6153839826583862,3.1100239753723145,0.0017199405701830983,1808.2159519274746,-0.6351219415664673
59,1,1.6082630157470703,1.7688653469085693,2.2583975791931152,0.0014688001247122884,1537.579920641343,0.1116381585597992
60,1,1.3852550983428955,1.7894691228866577,2.12562894821167,0.001358479610644281,1564.7117053185334,0.2863502502441406
61,1,1.5635755062103271,2.0025079250335693,2.0694329738616943,0.0013362138997763395,1548.7288181990052,0.4087826609611511
62,1,1.5228878259658813,1.9821866750717163,1.613577127456665,0.0014141123974695802,1141.052953318285,0.6720846891403198
63,1,1.2890105247497559,1.7155455350875854,2.331005334854126,0.001576560316607356,1478.5386326799605,0.2115219384431839
64,1,1.353710412979126,1.3960535526275635,2.0093631744384766,0.0015888139605522156,1264.6938057745244,0.17839732766151428
65,1,1.5298371315002441,1.596732258796692,1.510730266571045,0.0015305859269574285,987.0274121585231,0.49710431694984436
66,1,1.277344822883606,1.2853351831436157,1.7146574258804321,0.0014028976438567042,1222.2256081111302,0.30735456943511963
67,1,1.452745795249939,1.7875821590423584,1.9264450073242188,0.001386073650792241,1389.8576069338858,0.24728530645370483
68,1,1.4160192012786865,1.645578384399414,2.0495338439941406,0.0014456154312938452,1417.7586926834201,0.28943192958831787
69,1,1.3467334508895874,1.6540043354034424,2.1195921897888184,0.0015429301420226693,1373.7447549052267,0.17469874024391174
70,1,1.4559293985366821,1.5506062507629395,1.5737218856811523,0.0013566503766924143,1160.0054905214192,0.5192614197731018
71,1,1.366166114807129,2.1310315132141113,2.417192220687866,0.00130607804749161,1850.7257091796375,0.16687758266925812
72,1,1.5909669399261475,1.5255141258239746,2.1931028366088867,0.0012972400290891528,1690.5913997648972,0.3166472911834717
73,1,1.4244062900543213,1.8254574537277222,2.25272274017334,0.0013918762560933828,1618.479178958134,0.10498702526092529
74,1,1.3884626626968384,1.4432686567306519,2.8090293407440186,0.0014014047337695956,2004.4383132545133,-0.4697684347629547
75,1,1.3248629570007324,1.7098572254180908,1.8169851303100586,0.001229974441230297,1477.2543797679218,0.34549248218536377
