epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.2377769972271389,55.077777777777776,1.0308376306533813,64.54
2,0.7820134865336948,72.58222222222223,0.7964175957918167,71.84
3,0.5971828670289782,79.27777777777777,0.7150496152162552,75.66
4,0.4689008595996433,83.72888888888889,0.7336448806524277,75.74
5,0.36828937952253554,87.30444444444444,0.6659330700874329,78.38
