step,epoch,loss,gradient_norm,gradient_change,parameter_distance,gradient_change_per_distance,gradient_cosine_similarity
0,1,2.4330801963806152,2.328108310699463,0.0,0.0,nan,1.0
1,1,2.3889951705932617,2.4512672424316406,4.300363540649414,0.03361453488469124,127.93166870822566,-0.618938148021698
2,1,2.4124813079833984,3.7275853157043457,4.724856853485107,0.021862300112843513,216.1189275189476,-0.13246072828769684
3,1,2.2671451568603516,3.6039059162139893,5.88847017288208,0.017084937542676926,344.65857180765875,-0.28997787833213806
4,1,2.053487777709961,3.008098840713501,5.058327674865723,0.013943232595920563,362.7801257755437,-0.16372622549533844
5,1,2.0206501483917236,1.5645231008529663,3.3284566402435303,0.01247966568917036,266.710400995109,0.04438465088605881
6,1,2.2349867820739746,2.8152005672454834,3.1630759239196777,0.010882250964641571,290.6637546034448,0.0417802631855011
7,1,1.9810354709625244,1.645923137664795,3.518756151199341,0.009875180199742317,356.3232346171424,-0.1885387897491455
8,1,1.9592819213867188,2.5738096237182617,1.8488777875900269,0.008663498796522617,213.4100588012011,0.6981586813926697
9,1,1.961761474609375,1.1807260513305664,2.9340572357177734,0.008228159509599209,356.58730634655507,-0.09708546847105026
10,1,1.9634264707565308,1.901961088180542,2.118741750717163,0.007828461937606335,270.6459797088825,0.11633479595184326
11,1,1.862957239151001,1.8783445358276367,2.057248592376709,0.007015662733465433,293.23652953888757,0.40774402022361755
12,1,1.839829444885254,1.9813780784606934,2.155637741088867,0.006649096962064505,324.20007609868793,0.37714695930480957
13,1,1.8527956008911133,1.837636113166809,2.9310739040374756,0.006839747074991465,428.53542271387767,-0.17693059146404266
14,1,1.9312396049499512,1.8658428192138672,2.6318178176879883,0.00629692105576396,417.9531225469189,-0.00994388572871685
15,1,1.7861289978027344,1.1053389310836792,1.588400959968567,0.0056649926118552685,280.3888846464656,0.528544008731842
16,1,1.791348934173584,1.3860712051391602,1.5138111114501953,0.005781912710517645,261.81839596029914,0.2778395116329193
17,1,1.7157713174819946,1.9604461193084717,2.3186569213867188,0.005980443675071001,387.7065059657453,0.07146243005990982
18,1,1.8385448455810547,2.1046040058135986,2.9261229038238525,0.006087822373956442,480.65181999096035,-0.035081326961517334
19,1,1.7387871742248535,1.6549277305603027,2.4777777194976807,0.006042575463652611,410.0532520283852,0.14768482744693756
20,1,1.8218199014663696,1.2051665782928467,1.7532016038894653,0.005405021831393242,324.36531406896205,0.2801496386528015
21,1,1.750296711921692,2.063382148742676,1.699012279510498,0.0049561625346541405,342.8080228666394,0.5676817893981934
22,1,1.745859980583191,1.8935587406158447,2.1377158164978027,0.005023838486522436,425.51443925450644,0.4188852608203888
23,1,1.7455477714538574,1.2542927265167236,2.742941379547119,0.00533974589779973,513.6838778559411,-0.49786028265953064
24,1,1.633129358291626,1.9784634113311768,1.7586865425109863,0.004889427684247494,359.69169728740076,0.4824744462966919
25,1,1.669911503791809,1.6961027383804321,1.8730547428131104,0.004909043200314045,381.55189644558146,0.48913365602493286
26,1,1.6992506980895996,1.5935786962509155,2.3416588306427,0.005423273425549269,431.7796000494917,-0.012414069846272469
27,1,1.7133123874664307,2.4671499729156494,2.1372365951538086,0.0048842174001038074,437.58015257641574,0.5161443948745728
28,1,1.7056293487548828,1.3905282020568848,2.1362109184265137,0.004924226086586714,433.81657967440196,0.5038418769836426
29,1,1.476805567741394,1.2424429655075073,2.048881769180298,0.005212581250816584,393.06471603858984,-0.20857304334640503
30,1,1.6680443286895752,2.7027997970581055,2.9295222759246826,0.004968008026480675,589.6774442210291,0.039709120988845825
31,1,1.4726612567901611,1.8947937488555908,1.6532034873962402,0.0048027946613729,344.2169828105174,0.7969041466712952
32,1,1.7504680156707764,2.05350923538208,2.824734926223755,0.005711094941943884,494.60479206502225,-0.022100381553173065
33,1,1.7247337102890015,2.3357996940612793,2.004054546356201,0.005326360464096069,376.2521443798504,0.589651346206665
34,1,1.5891907215118408,1.5657466650009155,1.561964988708496,0.005098224617540836,306.3742980908363,0.7475231885910034
35,1,1.5806059837341309,2.5863587856292725,2.0265843868255615,0.0054363831877708435,372.78174051166366,0.62151700258255
36,1,1.71518874168396,2.627070903778076,3.9692904949188232,0.0065858387388288975,602.7008331553299,-0.15928317606449127
37,1,1.6251649856567383,1.6265878677368164,1.9605263471603394,0.006273152306675911,312.526502038527,0.6673778295516968
38,1,1.6451294422149658,2.020195484161377,2.1368539333343506,0.005777313839644194,369.86980327624934,0.3287915587425232
39,1,1.7024269104003906,2.583939552307129,1.6219364404678345,0.005027010105550289,322.64435646888097,0.7784634232521057
40,1,1.5552890300750732,1.3470466136932373,2.1883859634399414,0.005514504853636026,396.84178752640213,0.5318267941474915
41,1,1.710891842842102,2.0320818424224854,2.459444761276245,0.00588343245908618,418.02889357180595,-0.01917550340294838
42,1,1.5035967826843262,1.3053350448608398,2.1319448947906494,0.005675928667187691,375.61164345058364,0.24279800057411194
43,1,1.6295870542526245,1.4220212697982788,1.6917904615402222,0.005682407878339291,297.72422145005464,0.23270198702812195
44,1,1.5693578720092773,1.6706238985061646,1.2189676761627197,0.005238181445747614,232.70818103337842,0.7002777457237244
45,1,1.5915122032165527,1.1111078262329102,1.9244407415390015,0.00534238712862134,360.2211324651091,0.08675388991832733
46,1,1.4737229347229004,0.951341986656189,1.079433560371399,0.005208732560276985,207.2353586750474,0.4609249234199524
47,1,1.530940055847168,1.4530367851257324,1.5931613445281982,0.00527744647115469,301.8810997394388,0.17296980321407318
48,1,1.5134003162384033,1.297770380973816,1.7992912530899048,0.005540142767131329,324.7734451474385,0.14797481894493103
49,1,1.4500296115875244,1.6578984260559082,1.4832179546356201,0.005560902878642082,266.7225065793286,0.5188997387886047
50,1,1.3939692974090576,1.6116113662719727,1.2720786333084106,0.005328672472387552,238.72336682356575,0.6975843906402588
51,1,1.4426343441009521,1.4793977737426758,1.7714784145355225,0.005907576531171799,299.86550410107685,0.34555891156196594
52,1,1.5691516399383545,1.9065102338790894,2.044959306716919,0.005917121656239033,345.60034853444444,0.2910029888153076
53,1,1.5581269264221191,1.755053162574768,2.4183785915374756,0.0057973661459982395,417.1512598366441,0.12947271764278412
54,1,1.4901256561279297,1.8968031406402588,2.4288341999053955,0.0060104625299572945,404.1010467663048,0.1169782429933548
55,1,1.41108238697052,1.6547601222991943,2.3607027530670166,0.006419242825359106,367.75408210779966,0.12157301604747772
56,1,1.5830445289611816,2.0024125576019287,2.267761707305908,0.006695869844406843,338.6806733109071,0.24221178889274597
57,1,1.3498539924621582,1.580359697341919,2.1510655879974365,0.0067898244597017765,316.80724601412095,0.29705965518951416
58,1,1.4958224296569824,2.396477222442627,2.7066407203674316,0.006745827849954367,401.2318103234344,0.12076371908187866
59,1,1.5028417110443115,1.664298415184021,2.4262571334838867,0.006785623263567686,357.558479043564,0.32923391461372375
60,1,1.4619896411895752,1.8197003602981567,1.7086116075515747,0.006503541022539139,262.7202014456567,0.5220110416412354
61,1,1.5354273319244385,1.7752023935317993,2.0073654651641846,0.006783564109355211,295.91604543042905,0.37660735845565796
62,1,1.464772343635559,1.4130994081497192,1.5988982915878296,0.00692725321277976,230.81273954849783,0.5165795087814331
63,1,1.3547343015670776,1.7983791828155518,1.7315129041671753,0.006740792188793421,256.8708329335265,0.4393206238746643
64,1,1.3685274124145508,1.744543194770813,1.8546223640441895,0.006625751964747906,279.91122727075305,0.4522883892059326
65,1,1.7097597122192383,2.0398976802825928,1.2713284492492676,0.006275784689933062,202.57681103824288,0.7851680517196655
66,1,1.2391135692596436,0.965519905090332,1.9244080781936646,0.006514288019388914,295.41341624225385,0.3528871238231659
67,1,1.479205846786499,1.7122242450714111,1.704572081565857,0.006260336842387915,272.28120858041126,0.2898567020893097
68,1,1.5418267250061035,1.338019847869873,1.7133997678756714,0.006213402841240168,275.7586803326733,0.3898468017578125
69,1,1.3690855503082275,1.653116226196289,1.8792040348052979,0.006472767796367407,290.32464842318757,0.22416941821575165
70,1,1.4504261016845703,1.4899152517318726,1.1499847173690796,0.006275119725614786,183.26100021245622,0.7369409799575806
71,1,1.5220451354980469,1.7014564275741577,2.150438070297241,0.006240799557417631,344.57733348306203,0.09672810137271881
72,1,1.614978551864624,0.9932990670204163,1.6757001876831055,0.005979006644338369,280.26397817601634,0.31763046979904175
73,1,1.529820203781128,1.776468276977539,1.9416553974151611,0.0061191669665277,317.3071445894778,0.10553805530071259
74,1,1.475481390953064,1.2807562351226807,2.199129104614258,0.0060081081464886665,366.02688416976986,-0.008788766339421272
75,1,1.3897334337234497,1.7872705459594727,1.394132375717163,0.005396480206400156,258.3410523888775,0.6314972639083862
76,1,1.4058077335357666,0.6857115626335144,1.9201855659484863,0.005642415955662727,340.3126570314953,-0.009210661984980106
77,1,1.43398916721344,1.194486379623413,1.475675344467163,0.005689129699021578,259.38507689866015,-0.17130321264266968
78,1,1.3982899188995361,1.5615160465240479,1.6978156566619873,0.005405657924711704,314.08122384150596,0.2633892297744751
79,1,1.2836793661117554,1.1399818658828735,1.7682478427886963,0.005495833232998848,321.7433586178591,0.17167313396930695
80,1,1.2583940029144287,1.4247112274169922,1.1872063875198364,0.005679032765328884,209.0508078713441,0.5910499095916748
81,1,1.2944855690002441,1.64634108543396,2.1026268005371094,0.006095832213759422,344.92858838717564,0.06804374605417252
82,1,1.5569474697113037,1.4922288656234741,2.4754278659820557,0.0061273458413779736,403.99675978226793,-0.24230660498142242
83,1,1.5140645503997803,1.0559228658676147,1.9618595838546753,0.0059240227565169334,331.1701633314054,-0.1609383374452591
84,1,1.4455115795135498,1.6581976413726807,1.8261072635650635,0.0056507280096411705,323.16318542485004,0.15132686495780945
85,1,1.4166183471679688,1.875535488128662,2.3562021255493164,0.00557764433324337,422.4367824076007,0.11504214257001877
86,1,1.2035318613052368,1.1957813501358032,2.170567274093628,0.005570812616497278,389.6320740830089,0.05265102535486221
87,1,1.4306097030639648,1.1623423099517822,1.6124677658081055,0.005732478573918343,281.28631359295764,0.06506912410259247
88,1,1.220874309539795,0.9809612035751343,1.6383492946624756,0.005653705447912216,289.7832774906023,-0.16262944042682648
89,1,1.2722969055175781,1.3649646043777466,1.5679867267608643,0.005105077289044857,307.1426029387754,0.1369815170764923
90,1,1.402294397354126,1.27037513256073,1.8789860010147095,0.005163185764104128,363.91989110249165,-0.01545754075050354
91,1,1.3896429538726807,1.5609887838363647,1.1684048175811768,0.005122440867125988,228.09532562485694,0.6770833730697632
92,1,1.422098994255066,1.360124111175537,1.6021174192428589,0.005556413438171148,288.33661084985494,0.4050239026546478
93,1,1.3783847093582153,1.693804144859314,2.1273181438446045,0.005911667365580797,359.8507852844329,0.041980329900979996
94,1,1.258447527885437,1.3811731338500977,1.8355803489685059,0.005584496073424816,328.69220872113453,0.30076825618743896
95,1,1.248288869857788,1.2398014068603516,2.1090853214263916,0.00658947741612792,320.06867741353045,-0.29301172494888306
96,1,1.1633434295654297,0.9251862168312073,1.124465823173523,0.00589181762188673,190.85210971167783,0.4919821619987488
97,1,1.275409460067749,1.3741809129714966,1.5149564743041992,0.005976575892418623,253.48234533856493,0.1766788810491562
98,1,1.2176578044891357,1.1031147241592407,1.127409815788269,0.005999868735671043,187.90574685167277,0.6049897074699402
99,1,1.559480905532837,1.912725567817688,1.5529413223266602,0.006341710686683655,244.8773523502943,0.5838404893875122
100,1,1.3342782258987427,1.1486128568649292,2.2882328033447266,0.007268516346812248,314.81428866129966,-0.05875790864229202
101,1,1.330043077468872,1.389096736907959,1.6940077543258667,0.006998091470450163,242.0671066502789,0.11884379386901855
102,1,1.1372706890106201,0.9913055300712585,1.3472234010696411,0.006692553870379925,201.30183890371308,0.3984204828739166
103,1,1.215835452079773,1.0167715549468994,1.4149147272109985,0.00651536276564002,217.16591663518952,0.007206401787698269
104,1,1.3657101392745972,1.8403966426849365,1.8886888027191162,0.006162263453006744,306.49270631192684,0.22811830043792725
105,1,1.514885425567627,1.5129036903381348,1.7145615816116333,0.006737036630511284,254.4978861843464,0.49135762453079224
106,1,1.2584829330444336,1.1939586400985718,1.7477984428405762,0.007014733739197254,249.1610526960057,0.18258298933506012
107,1,1.4457440376281738,1.6668963432312012,1.7692415714263916,0.00661611370742321,267.4140212314249,0.2697877883911133
108,1,1.3330943584442139,1.4495370388031006,1.4980820417404175,0.006571174133569002,227.97783338101317,0.5453650951385498
109,1,1.298226237297058,1.1960490942001343,1.812089443206787,0.006553702987730503,276.4985606761987,0.07152947783470154
110,1,1.3243951797485352,1.3794199228286743,1.4169689416885376,0.006080356892198324,233.04042292429304,0.40171191096305847
111,1,1.1729189157485962,1.50993013381958,1.8976771831512451,0.006196889560669661,306.23059594209946,0.13959595561027527
112,1,1.3246427774429321,0.9409956932067871,1.6785606145858765,0.006165719591081142,272.240829280325,0.12239137291908264
113,1,1.2569961547851562,1.7362170219421387,1.9336374998092651,0.006156825926154852,314.06401983771656,0.04926299303770065
114,1,1.1951079368591309,1.6969789266586304,2.499904155731201,0.005892462097108364,424.2546009685817,-0.06030106917023659
115,1,1.2237634658813477,1.0213755369186401,1.5542999505996704,0.005465587601065636,284.37929533809427,0.4347597360610962
116,1,1.2002272605895996,1.3624402284622192,1.6960439682006836,0.005389750003814697,314.679524467791,0.008223085664212704
117,1,1.123937964439392,1.3658024072647095,1.4769234657287598,0.005640367511659861,261.8488002201345,0.4138910174369812
118,1,1.283869743347168,1.5727105140686035,1.4398943185806274,0.0063092210330069065,228.2206172596856,0.5273571610450745
119,1,1.03644859790802,1.020824909210205,1.7914091348648071,0.006742760539054871,265.6788898980992,0.09541012346744537
120,1,1.0675063133239746,1.19321870803833,1.5600078105926514,0.00638711778447032,244.24284367914188,0.013229905627667904
121,1,1.2519891262054443,1.4851154088974,1.3516523838043213,0.005869333166629076,230.290621682431,0.5085511207580566
122,1,1.2060577869415283,0.9288759231567383,1.394589900970459,0.0061361719854176044,227.27360059083293,0.4072153866291046
123,1,1.2348726987838745,1.1707364320755005,1.3288664817810059,0.00625267717987299,212.52760114636192,0.21497076749801636
124,1,1.3271082639694214,1.5483437776565552,2.0489070415496826,0.006072305142879486,337.4183268692079,-0.11861514300107956
125,1,1.3762924671173096,1.4002784490585327,1.7249423265457153,0.005880388431251049,293.33816068656114,0.3188769221305847
126,1,1.3425068855285645,1.303455114364624,1.7885541915893555,0.005970801692456007,299.5500912129035,0.12624602019786835
127,1,1.2629467248916626,1.5508142709732056,1.2398779392242432,0.005825221538543701,212.84648678515518,0.6348822116851807
128,1,1.2542152404785156,1.9912846088409424,2.0518600940704346,0.0062240054830908775,329.66874782563156,0.34974583983421326
129,1,1.237066388130188,1.4571993350982666,1.9541430473327637,0.006259025074541569,312.2120496499036,0.39114493131637573
130,1,1.3404021263122559,1.301397681236267,1.6140353679656982,0.006180837284773588,261.1353921161868,0.3195420503616333
131,1,1.1545946598052979,1.1999880075454712,1.7437705993652344,0.006163565441966057,282.91588947727723,0.02973448485136032
132,1,1.2386611700057983,1.2204729318618774,1.2501155138015747,0.005192440934479237,240.75680967316617,0.4666053056716919
133,1,1.3638583421707153,1.3918184041976929,1.3681049346923828,0.004667890723794699,293.0884666426382,0.4577096700668335
134,1,1.0929564237594604,1.208228588104248,1.2566488981246948,0.004937979858368635,254.48643659309195,0.5404884815216064
135,1,1.0675685405731201,1.2438520193099976,1.4022927284240723,0.005290077533572912,265.07980639689515,0.3461934030056
136,1,1.2984097003936768,1.1333030462265015,1.82394540309906,0.005800742190331221,314.43310929060846,-0.17565684020519257
137,1,1.306217908859253,1.2119230031967163,1.4976506233215332,0.005150927230715752,290.753597602936,0.18572451174259186
138,1,1.2590548992156982,0.7775730490684509,1.4295302629470825,0.005631797015666962,253.83199340642187,0.015822144225239754
139,1,1.3095498085021973,1.3031262159347534,1.1283398866653442,0.005141593515872955,219.45334324504088,0.5080587267875671
140,1,1.3870224952697754,1.4200043678283691,1.5241400003433228,0.005622840952128172,271.0622643107939,0.3760034739971161
141,1,1.255679965019226,0.5974688529968262,1.4058064222335815,0.006046527996659279,232.4981250413945,0.2340204417705536
142,1,1.231450080871582,1.6778533458709717,1.600206971168518,0.00569183798506856,281.14063952037156,0.30499693751335144
143,1,1.2023203372955322,1.3890035152435303,1.591378092765808,0.005536059383302927,287.4568321224111,0.4745751917362213
144,1,1.4020957946777344,1.9190399646759033,1.5997543334960938,0.00569179467856884,281.06325400661507,0.5726449489593506
145,1,1.1867330074310303,1.976374864578247,3.3021576404571533,0.006195698399096727,532.9758532046324,-0.43708160519599915
146,1,1.2620697021484375,1.6416031122207642,1.956895112991333,0.005608905106782913,348.89075064308673,0.4271145164966583
147,1,1.1135778427124023,1.2744152545928955,1.500741720199585,0.005681144539266825,264.1618620731769,0.49395012855529785
148,1,1.1762075424194336,1.0956189632415771,1.7730166912078857,0.005793674848973751,306.02626785691035,-0.11425874382257462
149,1,1.197928547859192,1.0228053331375122,1.0698984861373901,0.005606081802397966,190.84603540386223,0.49162232875823975
150,1,1.156541347503662,1.478804588317871,1.2010215520858765,0.005217175930738449,230.20530034452597,0.5919029116630554
151,1,1.2047803401947021,1.0448167324066162,1.207054853439331,0.0051088412292301655,236.26783438349642,0.5894594788551331
152,1,1.0586270093917847,1.2274566888809204,1.6637550592422485,0.005131525453180075,324.222314479839,-0.06619606912136078
153,1,1.0541738271713257,1.5737316608428955,1.850304365158081,0.0053241066634655,347.5333012869627,0.14486169815063477
154,1,1.1092216968536377,0.8364868760108948,1.6340175867080688,0.005985403899103403,273.00038798598706,0.19231469929218292
155,1,1.2556825876235962,1.162426471710205,1.5496515035629272,0.005862041842192411,264.35353845638116,-0.18021944165229797
156,1,1.2967777252197266,1.7444603443145752,2.099870443344116,0.005347244441509247,392.70141215976145,-0.003717886283993721
157,1,1.0733866691589355,1.037025809288025,1.8717271089553833,0.00584821542724967,320.0509851661927,0.17003464698791504
158,1,1.0614618062973022,0.9742854237556458,1.5296236276626587,0.005406185053288937,282.9395613700068,-0.15593171119689941
159,1,1.1284953355789185,1.6106222867965698,1.3670127391815186,0.004931423347443342,277.2044991615323,0.5335861444473267
160,1,1.1375257968902588,1.0839409828186035,1.2767901420593262,0.005311334505677223,240.38970633361166,0.612560510635376
161,1,1.1466357707977295,1.147350549697876,1.4068810939788818,0.005758319981396198,244.3214511392541,0.20585466921329498
162,1,1.2197673320770264,1.233847975730896,1.7095143795013428,0.005769845098257065,296.2842763348616,-0.029542936012148857
163,1,1.2758082151412964,1.4167745113372803,1.7068421840667725,0.005782140418887138,295.19210195785604,0.17628446221351624
164,1,1.1331216096878052,1.4018491506576538,1.5675803422927856,0.005798333790153265,270.3501383371292,0.3814309537410736
165,1,1.0557061433792114,0.8952194452285767,1.605732798576355,0.005683809518814087,282.5099597833439,0.0749906450510025
166,1,1.147241473197937,0.8983142375946045,0.892292857170105,0.005225755739957094,170.74905555716447,0.5049809217453003
167,1,1.1102449893951416,1.2346878051757812,1.2718647718429565,0.005359540693461895,237.30853903106,0.3217739164829254
168,1,1.2256406545639038,1.3386421203613281,1.4602102041244507,0.00589146139100194,247.8519516999021,0.3582404851913452
169,1,1.1215171813964844,1.4509743452072144,1.2786706686019897,0.005679823458194733,225.12507263885993,0.5823638439178467
170,1,1.0659093856811523,1.208397626876831,1.5022521018981934,0.005997015163302422,250.49996723218837,0.3732248842716217
171,1,1.1278774738311768,1.3150901794433594,1.8135336637496948,0.006085471250116825,298.0103905206815,-0.031217075884342194
172,1,1.1063621044158936,1.3090217113494873,2.085169553756714,0.005745397415012121,362.9286893728856,-0.26283571124076843
173,1,1.243577241897583,1.2680141925811768,1.855077862739563,0.0053982120007276535,343.6467227462551,-0.03612244501709938
174,1,1.1543657779693604,1.4384125471115112,1.1500519514083862,0.005837818142026663,197.00030446805474,0.6453850269317627
175,1,1.1277730464935303,0.8237394690513611,1.3044542074203491,0.006374159827828407,204.64723864082328,0.44138604402542114
176,1,1.1733617782592773,1.3204745054244995,1.497743844985962,0.006230012513697147,240.4078389398192,0.08226460963487625
177,1,1.407280683517456,1.7131909132003784,1.8275114297866821,0.007029051426798105,259.99403316631526,0.29592078924179077
178,1,1.29178786277771,1.8331730365753174,2.859330892562866,0.007555225398391485,378.4573909828846,-0.2993442714214325
179,1,1.1122660636901855,1.1046853065490723,1.9579306840896606,0.007194516249001026,272.1420893811343,0.18452636897563934
180,1,1.038606882095337,1.2468849420547485,1.2119380235671997,0.007124340161681175,170.11231862365358,0.4741700291633606
181,1,1.2390868663787842,1.962185263633728,1.7232985496520996,0.006586609408259392,261.63666961807996,0.49765312671661377
182,1,1.1853501796722412,1.825548768043518,1.4549314975738525,0.006828089244663715,213.08032825008985,0.7071304321289062
183,1,1.0923049449920654,0.9379613995552063,1.534709095954895,0.007795302662998438,196.87613968340443,0.5422747135162354
184,1,1.055019497871399,1.0763157606124878,1.373866081237793,0.007993629202246666,171.87012888359374,0.07464748620986938
185,1,1.2604897022247314,1.9138681888580322,1.8074941635131836,0.00765293138101697,236.18324450114073,0.3772737979888916
186,1,1.2122689485549927,1.8675585985183716,1.6482020616531372,0.0075461589731276035,218.41602695126082,0.6202816963195801
187,1,1.3512630462646484,1.1689321994781494,1.6739671230316162,0.00718229915946722,233.0684208308291,0.46998751163482666
188,1,1.2074379920959473,1.467966914176941,1.2749650478363037,0.006972635164856911,182.85268305192733,0.5524023175239563
189,1,0.9910840392112732,0.6296448707580566,1.5386407375335693,0.007510166149586439,204.8743938399149,0.09951558709144592
190,1,1.0292962789535522,1.41679847240448,1.5120314359664917,0.007346896454691887,205.80546429245996,0.06587529182434082
